Set,color,num_critic_for_reviews,duration,gross,movie_title,num_voted_users,facenumber_in_poster,num_user_for_reviews,language,content_rating,budget,title_year,imdb_score,aspect_ratio,num_Key_words,movies_made,main_genre,num_genre,num_top_actors,num_pop_actors
train,1,64,84,3100650,Soul SurvivorsÂ ,7277,4,181,English,PG13,14000000,2001,3.9,1.85,3,1,Drama,4,0,0
train,1,57,115,183088,The Lucky OnesÂ ,11704,0,36,English,R,15000000,2008,7,1.85,1,4,Comedy,3,1,0
train,1,87,90,1752214,FlippedÂ ,60460,0,104,English,PG,14000000,2010,7.7,1.85,3,11,Comedy,3,0,0
train,1,357,134,83025853,Brokeback MountainÂ ,259837,0,2254,English,R,14000000,2005,7.7,1.85,2,7,Drama,2,2,0
train,1,88,97,56631572,CluelessÂ ,123390,1,248,English,PG13,12000000,1995,6.8,1.85,4,4,Comedy,2,0,0
train,1,181,107,15854988,Far from HeavenÂ ,36542,2,378,English,PG13,13500000,2002,7.4,1.85,3,2,Drama,2,1,0
train,1,107,99,12282677,Hot Tub Time Machine 2Â ,28159,4,96,English,R,14000000,2015,5.1,1.85,1,3,Comedy,2,1,0
train,1,58,105,687081,The Caveman's ValentineÂ ,5602,0,59,English,R,9113329.405811587,2001,6,1.85,6,3,Crime,5,0,0
train,1,62,121,123922370,"Good Morning, VietnamÂ ",98348,1,131,English,R,13000000,1987,7.3,1.85,1,13,Biography,4,1,1
train,1,669,108,106952327,Black SwanÂ ,551363,1,1140,English,R,13000000,2010,8,2.35,2,6,Drama,2,2,1
train,1,149,220,57300000,The Godfather: Part IIÂ ,790926,1,650,English,R,13000000,1974,9,1.85,1,11,Crime,2,3,1
train,1,101,112,91038276,Save the Last DanceÂ ,47876,0,320,English,PG13,13000000,2001,6.1,1.85,1,3,Drama,3,0,0
train,1,102,99,49369900,A Nightmare on Elm Street 4: The Dream MasterÂ ,36108,0,260,English,R,7000000,1988,5.7,1.85,1,14,Fantasy,3,0,0
train,1,63,109,61693523,Miracles from HeavenÂ ,6276,0,55,English,PG,13000000,2016,6.8,1.85,1,1,Drama,1,1,0
train,1,106,83,46729374,"Dude, Where's My Car?Â ",116625,2,469,English,PG13,13000000,2000,5.5,1.37,2,2,Comedy,2,1,0
train,1,50,107,44726644,Young GunsÂ ,42614,5,120,English,R,13000000,1988,6.8,1.85,1,2,Action,5,0,0
train,1,275,102,44134898,St. VincentÂ ,72803,3,171,English,PG13,13000000,2014,7.3,1.85,2,1,Comedy,2,2,0
train,1,90,100,48637684,About Last NightÂ ,16979,4,42,English,R,12500000,2014,6.1,2.35,2,3,Comedy,2,0,0
train,1,49,92,28972187,The New GuyÂ ,28805,1,159,English,PG13,13000000,2002,5.9,1.85,4,1,Comedy,1,1,0
train,1,186,86,54257433,The ShallowsÂ ,12983,0,139,English,PG13,17000000,2016,6.8,2.35,1,3,Drama,3,0,0
train,1,185,120,23947,The Butterfly EffectÂ ,357579,0,1100,English,R,13000000,2004,7.7,1.85,2,1,Sci-Fi,2,0,0
train,1,42,89,60008303,Snow DayÂ ,9285,1,91,English,PG,13000000,2000,4.9,1.85,0,2,Adventure,3,0,0
train,1,37,117,49121934,This ChristmasÂ ,6528,9,32,English,PG13,13000000,2007,6.1,2.35,3,2,Comedy,3,1,0
train,1,45,97,27141959,Baby GeniusesÂ ,19547,2,168,English,PG,18000000,1999,2.5,1.85,2,2,Comedy,4,0,0
train,1,57,91,27052167,The Big HitÂ ,24834,5,168,English,R,13000000,1998,6.1,1.85,0,1,Action,4,0,0
train,1,25,100,26539321,Harriet the SpyÂ ,7984,1,42,English,PG,13000000,1996,5.9,1.85,1,1,Comedy,3,0,0
train,1,59,72,28501605,Child's Play 2Â ,31371,0,166,English,R,13000000,1990,5.7,1.85,3,1,Fantasy,2,0,0
train,1,58,84,52543632,No Good DeedÂ ,12676,2,84,English,PG13,13200000,2014,5.6,2.35,3,1,Crime,2,0,0
train,1,330,126,25592632,The MistÂ ,220475,0,1066,English,R,18000000,2007,7.2,1.85,0,4,Horror,1,0,0
train,1,242,112,22858926,Being John MalkovichÂ ,254404,2,840,English,R,13000000,1999,7.8,1.85,0,3,Comedy,3,0,0
train,1,40,90,22235901,Two Can Play That GameÂ ,4339,2,31,English,R,6000000,2001,6.1,1.85,1,2,Comedy,2,1,0
train,1,112,91,38916903,Earth to EchoÂ ,15664,0,149,English,PG,13000000,2014,5.8,1.85,2,2,Adventure,3,0,0
train,1,84,135,16929123,Crazy/BeautifulÂ ,21406,2,169,English,PG13,14000000,2001,6.5,1.85,2,3,Drama,2,2,0
train,1,251,141,13753931,Letters from Iwo JimaÂ ,132149,0,316,Other,R,19000000,2006,7.9,2.35,3,20,Drama,3,0,0
train,1,113,104,10996440,The Astronaut FarmerÂ ,19707,0,128,English,PG,13000000,2006,6.3,2.35,2,4,Adventure,3,2,1
train,1,52,95,7881335,Serial MomÂ ,21212,4,107,English,R,13000000,1994,6.7,1.66,1,2,Comedy,3,0,0
train,1,39,99,5871603,Light It UpÂ ,3116,3,39,English,R,13000000,1999,6,1.85,2,1,Drama,2,1,0
train,1,63,121,16574731,54Â ,27675,4,181,English,R,13000000,1998,5.8,1.85,5,1,Drama,2,1,0
train,1,47,84,5002310,Bubble BoyÂ ,25541,0,181,English,PG13,13000000,2001,5.6,2.35,1,1,Adventure,4,1,0
train,1,168,93,25675765,21 & OverÂ ,60407,0,84,English,R,13000000,2013,5.9,2.35,4,1,Comedy,1,0,0
train,1,104,112,3169424,Resurrecting the ChampÂ ,18442,1,59,English,PG13,13000000,2007,6.8,2.35,2,4,Drama,2,0,0
train,1,226,96,3074838,ChloeÂ ,56264,2,166,English,R,11000000,2009,6.3,1.85,1,1,Drama,4,1,0
train,1,21,91,2104000,FaithfulÂ ,1595,3,19,English,R,13000000,1996,5.9,1.85,2,1,Comedy,3,1,0
train,1,364,102,17738570,The Perks of Being a WallflowerÂ ,351274,2,457,English,PG13,13000000,2012,8,1.85,3,1,Drama,2,0,0
train,1,19,87,1200000,Excessive ForceÂ ,922,1,23,English,R,3000000,1993,5.1,1.85,1,1,Action,1,0,0
train,1,129,118,1150403,InfamousÂ ,14143,4,102,English,R,13000000,2006,7.1,1.85,4,2,Biography,3,0,0
train,1,93,91,1712111,The Vatican TapesÂ ,7199,0,53,English,PG13,8495000,2015,4.5,1.85,0,5,Horror,2,1,0
train,1,110,127,301305,In the Land of Blood and HoneyÂ ,31414,0,180,Other,R,13000000,2011,4.3,2.35,2,3,Drama,3,0,0
train,1,285,94,51872378,The CallÂ ,88241,0,266,English,R,13000000,2013,6.7,1.85,0,3,Crime,2,0,0
train,1,83,109,14060950,The Emperor's ClubÂ ,14354,1,139,English,PG13,12500000,2002,6.9,1.85,0,2,Drama,1,0,0
train,1,122,121,12281500,True RomanceÂ ,163492,3,460,English,R,13000000,1993,8,2.35,3,10,Action,5,3,0
train,1,120,100,10725228,Glengarry Glen RossÂ ,75675,1,365,English,R,12500000,1992,7.8,2.35,1,3,Crime,3,2,0
train,1,225,109,214966,The Killer Inside MeÂ ,28483,0,176,English,R,13000000,2010,6.1,2.35,3,2,Crime,3,0,0
train,1,130,93,44103994.10208857,Cat PeopleÂ ,14193,1,106,English,R,18000000,1982,6.1,1.85,1,4,Fantasy,3,1,0
train,1,167,101,11956207,Sorority RowÂ ,24012,2,126,English,R,16000000,2009,5.1,2.35,2,1,Horror,2,0,0
train,0,7,101,160721226.7473706,The Prisoner of ZendaÂ ,3256,2,44,English,Approved,4503301.229983491,1937,7.8,1.37,0,1,Adventure,3,0,0
train,1,226,106,5949693,Lars and the Real GirlÂ ,114762,1,299,English,PG13,12000000,2007,7.4,1.85,2,4,Comedy,3,1,1
train,1,28,132,1508689,Oscar and LucindaÂ ,5648,2,50,English,R,16000000,1997,6.7,2.35,0,2,Drama,2,1,0
train,1,48,99,1227324,The FuneralÂ ,6921,3,48,English,R,12500000,1996,6.6,1.85,5,1,Crime,2,0,0
train,1,116,90,4360548,Solitary ManÂ ,13371,7,60,English,R,15000000,2009,6.4,1.85,3,2,Comedy,3,0,0
train,1,391,105,26589953,MacheteÂ ,165792,1,392,English,R,10500000,2010,6.7,1.85,1,1,Action,3,1,1
train,1,24,69,48092846,The Land Before TimeÂ ,61753,0,133,English,G,12500000,1988,7.3,1.33,0,3,Adventure,3,0,0
train,1,145,95,101736215,American PieÂ ,315549,6,789,English,R,11000000,1999,7,1.85,1,6,Comedy,1,0,0
train,1,29,94,79817937,The Golden ChildÂ ,39798,1,69,English,PG13,25000000,1986,5.9,1.85,3,3,Action,5,0,0
train,1,77,122,91547205,Think Like a ManÂ ,34579,8,62,English,PG13,12000000,2012,6.6,2.35,3,6,Comedy,2,0,0
train,1,91,102,75074950,BarbershopÂ ,22147,0,156,English,PG13,12000000,2002,6.3,1.85,0,6,Comedy,2,0,0
train,1,148,116,78900000,Star Trek II: The Wrath of KhanÂ ,91414,2,359,English,PG,11000000,1982,7.7,2.35,0,2,Action,3,0,0
train,1,61,78,72217000,Ace Ventura: Pet DetectiveÂ ,216486,1,242,English,PG13,12000000,1994,6.9,1.85,2,7,Comedy,1,0,0
train,1,84,114,79568000,WarGamesÂ ,71842,0,152,English,PG,12000000,1983,7.1,1.85,3,1,Sci-Fi,2,1,0
train,1,83,112,65500000,WitnessÂ ,66966,1,175,English,R,12000000,1985,7.4,1.85,4,4,Crime,4,2,0
train,1,107,104,65269010,Step UpÂ ,90938,0,271,English,PG13,12000000,2006,6.5,2.35,2,5,Crime,4,1,0
train,1,63,81,63071133,Beavis and Butt-Head Do AmericaÂ ,42892,0,154,English,PG13,12000000,1996,6.8,1.85,1,4,Adventure,4,2,0
train,1,140,154,39647595,Jackie BrownÂ ,239540,5,462,English,R,12000000,1997,7.5,1.85,1,8,Crime,2,1,1
train,1,414,89,64572496,ChronicleÂ ,204327,0,471,English,PG13,12000000,2012,7.1,1.85,2,2,Drama,3,0,0
train,1,111,93,37188667,CrossroadsÂ ,34219,1,578,English,PG13,12000000,2002,3.3,1.85,4,2,Comedy,2,0,0
train,1,229,93,54724272,Project XÂ ,157051,0,261,English,R,12000000,2012,6.7,1.85,3,1,Comedy,2,0,0
train,1,112,172,53930941.92274842,PattonÂ ,76398,0,258,English,PG,12000000,1970,8,2.2,1,2,Biography,3,0,0
train,1,207,96,31597131,One Hour PhotoÂ ,97938,0,605,English,R,12000000,2002,6.8,1.85,0,1,Drama,2,2,1
train,1,198,89,31691811,QuarantineÂ ,57446,0,369,English,R,12000000,2008,6,1.85,0,4,Horror,3,1,1
train,1,172,92,31397498,The EyeÂ ,44130,1,156,English,PG13,12000000,2008,5.4,2.35,1,1,Horror,2,1,0
train,1,45,97,31179516,Johnson Family VacationÂ ,5928,5,49,English,PG13,12000000,2004,4.3,2.35,2,1,Comedy,1,0,0
train,1,34,93,31155435,How HighÂ ,42644,2,102,English,R,12000000,2001,6.2,1.85,2,3,Comedy,2,1,0
train,1,75,89,27281507,The Muppet Christmas CarolÂ ,33850,0,147,English,G,12000000,1992,7.7,1.85,1,1,Comedy,5,0,0
train,0,128,123,25776062,FridaÂ ,61651,0,271,English,R,12000000,2002,7.4,1.85,1,3,Biography,3,1,0
train,1,68,93,25240988,Katy Perry: Part of MeÂ ,12383,0,50,English,PG,12000000,2012,5.9,1.85,4,1,Documentary,2,0,0
train,1,326,133,124868837,The Fault in Our StarsÂ ,249688,0,548,English,PG13,12000000,2014,7.8,1.85,3,1,Drama,2,0,0
train,1,128,121,22905674,RoundersÂ ,121676,2,290,English,R,12000000,1998,7.4,2.35,3,4,Crime,2,2,0
train,1,161,102,25277561,Top FiveÂ ,21672,10,93,English,R,12000000,2014,6.5,2.35,2,3,Comedy,2,1,0
train,1,70,102,41488339.8096592,ProphecyÂ ,3000,1,75,English,PG,12000000,1979,5.4,2.35,1,3,Horror,2,0,0
train,1,164,99,21133087,Stir of EchoesÂ ,62468,0,374,English,R,12000000,1999,7,1.85,0,4,Horror,3,0,0
train,1,125,118,18761993,The Upside of AngerÂ ,19007,1,219,English,R,9000000,2005,6.9,2.35,0,3,Comedy,2,0,0
train,1,66,104,18595716,AquamarineÂ ,30462,3,150,English,PG,12000000,2006,5.3,1.85,1,2,Comedy,4,0,0
train,1,191,109,31990064,Paper TownsÂ ,63390,2,160,English,PG13,12000000,2015,6.4,2.35,4,2,Drama,3,0,0
train,1,33,86,17321573,My Baby's DaddyÂ ,3119,5,18,English,PG13,8966163.147744972,2004,4.5,1.85,0,1,Comedy,1,0,0
train,0,433,115,17613460,NebraskaÂ ,91082,0,274,English,R,12000000,2013,7.8,2.35,0,5,Adventure,3,1,0
train,1,66,92,21088568,Tales from the Crypt: Demon KnightÂ ,16646,1,104,English,R,13000000,1995,6.7,1.85,2,1,Action,4,1,0
train,1,325,94,16300302,Young AdultÂ ,64682,1,203,English,R,12000000,2011,6.3,1.85,2,5,Comedy,2,1,0
train,1,170,93,27829874,CrankÂ ,196422,1,444,English,R,12000000,2006,7,1.78,2,5,Action,3,1,1
train,1,11,93,13960203,How to Be a PlayerÂ ,2301,2,15,English,R,7351684.187250006,1997,5.3,1.85,3,1,Comedy,1,1,0
train,1,24,100,12902790,Living Out LoudÂ ,4052,1,88,English,R,12000000,1998,6.6,2.35,3,4,Comedy,3,0,0
train,1,70,100,21520719,Just WrightÂ ,10103,1,36,English,PG,16914004.649484355,2010,5.8,2.35,1,2,Comedy,3,0,0
train,1,232,113,12796277,Rachel Getting MarriedÂ ,41226,1,281,English,R,26930923.427035637,2008,6.7,1.85,2,5,Drama,2,1,0
train,1,34,122,10982748.63641853,The Postman Always Rings TwiceÂ ,16764,0,48,English,R,12000000,1981,6.6,1.85,1,2,Crime,4,1,0
train,1,288,107,7918283,ArbitrageÂ ,41574,1,145,English,R,12000000,2012,6.6,1.85,3,1,Drama,2,0,0
train,1,177,106,22331028,Project AlmanacÂ ,57349,0,177,English,PG13,12000000,2015,6.4,2.35,3,1,Sci-Fi,2,0,0
train,1,81,109,8134217,Cadillac RecordsÂ ,15412,3,90,English,R,12000000,2008,7,2.35,4,1,Biography,3,0,0
train,1,29,81,6982680,ScrewedÂ ,6965,0,69,English,PG13,10000000,2000,5.7,1.85,1,1,Comedy,2,0,0
train,0,114,113,5032496,CelebrityÂ ,20576,0,161,English,R,12000000,1998,6.3,1.66,2,18,Comedy,2,0,0
train,1,60,90,4922166,From Justin to KellyÂ ,23606,2,304,English,PG,12000000,2003,2.1,1.85,1,3,Comedy,3,0,0
train,1,30,108,4903000,Girl 6Â ,4961,3,33,English,R,12000000,1996,5,1.85,4,16,Comedy,2,0,0
train,1,190,110,3148482,Two LoversÂ ,29613,0,98,English,R,12000000,2008,7.1,2.35,2,4,Drama,2,0,0
train,1,146,97,3950294,Charlie BartlettÂ ,56654,5,124,English,R,12000000,2007,7,1.85,4,1,Comedy,3,1,1
train,1,121,91,1506998,Married LifeÂ ,8014,4,50,English,PG13,12000000,2007,6.3,1.85,2,2,Crime,3,0,0
train,1,38,100,860002,DumaÂ ,6454,0,43,English,PG,12000000,2005,7.3,1.85,1,2,Adventure,3,0,0
train,1,81,114,447750,BrotherÂ ,18520,0,133,English,R,10000000,2000,7.2,1.85,1,1,Crime,3,0,0
train,1,72,86,333976,Welcome to CollinwoodÂ ,12559,0,90,English,R,12000000,2002,6.4,2.35,2,4,Comedy,2,0,0
train,1,78,90,303439,The Life Before Her EyesÂ ,12125,2,78,English,R,8000000,2007,6.4,2.35,3,2,Drama,3,0,0
train,1,57,103,793352,Darling CompanionÂ ,2551,1,25,English,PG13,17729689.83721866,2012,5.1,2.35,3,5,Comedy,3,1,0
train,1,42,110,175370,Breakfast of ChampionsÂ ,6884,1,133,English,R,12000000,1999,4.6,1.85,1,1,Comedy,1,1,0
train,1,82,95,91546098.34285046,CypherÂ ,27052,2,124,English,R,7500000,2002,6.8,1.85,0,1,Mystery,4,0,0
train,1,1,111,14616,10 Days in a MadhouseÂ ,314,1,10,English,R,12000000,2015,7.5,1.85,0,1,Drama,1,0,0
train,1,82,99,91443253,Heaven Is for RealÂ ,21034,1.4083723653395785,153,English,PG,12000000,2014,5.8,2.35,2,4,Biography,2,0,0
train,1,98,103,57469179,Pet SemataryÂ ,63855,0,248,English,R,11500000,1989,6.6,1.85,1,2,Fantasy,2,0,0
train,1,183,106,148170000,GremlinsÂ ,142293,0,245,English,PG,11000000,1984,7.2,2.2,0,6,Comedy,3,0,0
train,1,282,125,460935665,Star Wars: Episode IV - A New HopeÂ ,911097,1,1470,English,PG,11000000,1977,8.7,2.35,3,5,Action,4,1,0
train,1,158,109,35537564,Dirty GrandpaÂ ,49671,1,166,English,R,11500000,2016,6,2.35,1,1,Comedy,1,1,1
train,1,89,200,111722000,Doctor ZhivagoÂ ,55816,2,255,English,PG13,11000000,1965,8,2.35,0,1,Drama,3,0,0
train,1,128,112,90556401,High School Musical 3: Senior YearÂ ,43795,1,171,English,G,11000000,2008,4.5,1.85,3,5,Comedy,6,0,0
train,1,410,116,93571803,The FighterÂ ,275869,2,389,English,R,25000000,2010,7.9,2.35,0,8,Biography,3,1,1
train,1,104,92,72755517,Jackass Number TwoÂ ,56595,0,196,English,R,36654813.804918446,2006,7.1,1.85,4,4,Action,3,0,0
train,1,54,120,52929168,My Cousin VinnyÂ ,82743,1,201,English,R,11000000,1992,7.5,1.85,1,3,Comedy,2,1,0
train,1,141,107,50461335,If I StayÂ ,83893,3,132,English,PG13,11000000,2014,6.8,2.35,3,1,Drama,4,1,0
train,1,57,107,49797148,Major LeagueÂ ,49007,3,97,English,R,11000000,1989,7.2,1.85,0,1,Comedy,2,0,0
train,1,216,81,46563158,Phone BoothÂ ,207934,0,629,English,R,13000000,2002,7.1,2.35,0,10,Crime,2,0,0
train,1,80,101,41227069,A Walk to RememberÂ ,162701,1,962,English,PG,11000000,2002,7.4,2.35,3,6,Drama,2,0,0
train,1,101,97,38201895,Cruel IntentionsÂ ,149222,3,749,English,R,10500000,1999,6.9,1.85,1,3,Drama,2,0,0
train,1,48,92,33757023.828903325,History of the World: Part IÂ ,36559,0,131,English,R,11000000,1981,6.9,2.35,1,6,Comedy,1,0,0
train,1,109,110,37766350,The Secret Life of BeesÂ ,19440,5,56,English,PG13,11000000,2008,7.3,2.35,1,2,Drama,1,0,0
train,1,62,86,23978402,Corky RomanoÂ ,10966,1,100,English,PG13,11000000,2001,4.6,1.85,1,1,Comedy,2,0,0
train,1,33,91,21370057,Raising CainÂ ,9903,0,80,English,R,12000000,1992,6,1.85,0,10,Crime,3,0,0
train,1,20,145,14538784.024536988,F.I.S.T.Â ,5561,2,35,English,PG,11000000,1978,6.4,1.85,0,4,Drama,1,1,0
train,1,52,100,4884663,Invaders from MarsÂ ,5187,0,64,English,PG,12000000,1986,5.5,2.35,3,4,Horror,2,0,0
train,1,37,89,13903262,Out ColdÂ ,14656,0,90,English,PG13,11000000,2001,6.3,1.85,0,1,Comedy,2,1,0
train,1,58,84,13592872,The Ladies ManÂ ,10777,1,79,English,R,11000000,2000,5.1,1.85,2,2,Comedy,1,1,0
train,1,161,100,13103828,FrailtyÂ ,59982,0,463,English,R,11000000,2001,7.3,1.85,3,2,Crime,3,1,0
train,0,188,118,10214647,KinseyÂ ,42689,0,204,English,R,11000000,2004,7.1,2.35,2,5,Biography,2,2,0
train,1,221,88,11501093,Army of DarknessÂ ,128850,0,604,English,R,13000000,1992,7.6,1.85,3,9,Comedy,3,0,0
train,1,80,118,9170214,What's Eating Gilbert GrapeÂ ,171882,1,292,English,PG13,11000000,1993,7.8,1.85,3,8,Drama,2,2,2
train,1,15,113,2832826,The Perez FamilyÂ ,1761,2,19,English,R,11000000,1995,6.2,1.85,5,4,Comedy,3,2,0
train,1,92,95,16017403,OÂ ,17333,2,153,English,R,5000000,2001,6.2,1.85,3,1,Drama,3,2,0
train,1,14,102,2807854,Return to the Blue LagoonÂ ,14129,1,39,English,PG13,11000000,1991,5.1,1.85,2,1,Adventure,3,0,0
train,1,13,124,15122494.863277514,The Molly MaguiresÂ ,2603,0,36,English,PG,11000000,1970,6.9,2.35,1,2,Drama,2,0,0
train,1,87,105,540085,Romance & CigarettesÂ ,10052,0,69,English,R,19916393.097259495,2005,6.3,2.35,3,1,Comedy,3,2,0
train,1,78,104,352786,Copying BeethovenÂ ,11132,0,86,English,PG13,11000000,2006,6.8,2.35,1,1,Biography,3,0,0
train,1,160,95,56729973,Saw VÂ ,88529,0,262,English,R,10800000,2008,5.8,1.85,3,2,Horror,2,0,0
train,1,54,97,934458.9112108537,LOLÂ ,45144,1,111,English,PG13,11000000,2012,4.3,2.35,5,1,Comedy,3,0,0
train,1,108,103,22160085,DarknessÂ ,16747,0,349,English,PG13,10600000,2002,5.4,2.35,3,1,Horror,1,0,0
train,1,215,120,434949459,E.T. the Extra-TerrestrialÂ ,281842,0,515,English,PG,10500000,1982,7.9,1.85,3,24,Other,2,0,0
train,1,81,97,11043445,In the Land of WomenÂ ,27689,0,74,English,PG13,10000000,2007,6.5,2.35,2,1,Comedy,3,1,0
train,1,38,106,5923333.741043392,MisconductÂ ,6935,3,50,English,R,11000000,2016,5.3,2.35,1,1,Drama,2,2,0
train,1,52,117,85300000,StripesÂ ,48629,1,134,English,R,10000000,1981,6.9,1.85,1,8,Action,3,1,0
train,1,139,98,68353550,Bring It OnÂ ,70141,1,385,English,PG13,10000000,2000,5.9,1.85,2,4,Comedy,2,1,0
train,1,96,95,63319509,She's All ThatÂ ,67115,2,389,English,PG13,10000000,1999,5.8,1.85,3,3,Comedy,2,1,1
train,1,190,96,63270259,Saw IVÂ ,111087,0,319,English,R,10000000,2007,5.9,1.85,3,5,Horror,2,0,0
train,1,46,107,63231524,Madea's Family ReunionÂ ,8962,4,137,English,PG13,6000000,2006,5,1.85,2,9,Comedy,3,0,0
train,1,59,119,52293982,The Color of MoneyÂ ,57831,1,115,English,R,13800000,1986,7,1.85,0,20,Drama,2,2,0
train,0,53,178,2185172.2401543297,The Longest DayÂ ,43270,3,192,English,G,10000000,1962,7.8,2.35,1,1,Action,4,0,0
train,1,22,100,50752337,The Mighty DucksÂ ,44502,8,46,English,PG,10000000,1992,6.4,1.85,1,8,Comedy,4,0,0
train,1,203,98,110175871,The GrudgeÂ ,115050,0,911,English,PG13,10000000,2004,5.9,1.85,1,2,Horror,3,0,0
train,1,77,92,38624000,Happy GilmoreÂ ,156143,1,289,English,PG13,12000000,1996,7,1.85,1,9,Comedy,2,1,0
train,1,81,90,40485039,Bill & Ted's Excellent AdventureÂ ,85362,6,181,English,PG,10000000,1989,6.9,2.35,4,8,Adventure,4,1,0
train,1,44,82,36696761,Recess: School's OutÂ ,6808,0,38,English,G,23000000,2001,6.5,1.85,1,1,Animation,5,0,0
train,1,159,97,35794166,The BoyÂ ,35654,0,155,English,PG13,10000000,2016,6,2.35,0,3,Horror,3,0,0
train,1,273,80,33583175,DevilÂ ,104089,0,319,English,PG13,10000000,2010,6.3,2.35,1,4,Horror,3,0,0
train,1,26,85,32983713,Friday After NextÂ ,19284,0,66,English,R,20000000,2002,5.8,1.85,1,2,Comedy,2,1,0
train,1,55,109,33000000,The Last DragonÂ ,9424,1,109,English,PG13,10000000,1985,6.9,1.85,4,1,Action,4,1,0
train,1,166,90,31487293,Nick and Norah's Infinite PlaylistÂ ,74887,2,129,English,PG13,9000000,2008,6.7,1.85,3,2,Comedy,4,0,0
train,1,206,130,30651422,DogmaÂ ,181737,8,1015,English,R,10000000,1999,7.4,2.35,0,11,Adventure,4,1,0
train,1,92,98,30306281,The Banger SistersÂ ,12388,2,147,English,R,10000000,2002,5.6,2.35,2,1,Comedy,2,0,0
train,1,78,101,29500000,Twilight Zone: The MovieÂ ,25613,0,121,English,PG,10000000,1983,6.5,1.85,0,6,Fantasy,3,0,0
train,1,83,114,30050028,Road HouseÂ ,42987,1,201,English,R,17000000,1989,6.5,2.35,3,2,Action,2,0,0
train,1,8,100,29392418,A Low Down Dirty ShameÂ ,3924,2,26,English,R,10000000,1994,5.8,1.85,1,4,Action,3,1,0
train,1,86,85,28563926,SwimfanÂ ,16300,0,217,English,PG13,8500000,2002,5,2.35,4,2,Drama,2,0,0
train,1,85,103,28435406,Employee of the MonthÂ ,37681,2,151,English,PG13,12000000,2006,5.5,1.85,0,1,Comedy,2,0,0
train,1,76,100,25339117,Can't Hardly WaitÂ ,37885,4,247,English,PG13,10000000,1998,6.5,1.85,3,1,Comedy,2,0,0
train,1,60,114,25600000,The OutsidersÂ ,57363,0,308,English,PG13,10000000,1983,7.2,2.35,1,11,Crime,2,1,0
train,1,112,103,20477131.009097803,The Dead ZoneÂ ,44804,0,182,English,R,10000000,1983,7.2,1.85,1,3,Horror,3,0,0
train,1,189,97,27736779,Sinister 2Â ,25210,0,126,English,R,10000000,2015,5.2,2.35,0,1,Horror,3,0,0
train,1,82,116,24397469,SparkleÂ ,5161,7,48,English,PG13,17000000,2012,5.7,2.35,2,2,Drama,2,1,0
train,1,120,96,20384136,ValentineÂ ,20467,1,371,English,R,10000000,2001,4.7,2.35,1,2,Horror,3,0,0
train,1,183,98,25464480,The Fourth KindÂ ,63108,0,330,English,PG13,10000000,2009,5.9,2.35,1,1,Mystery,3,0,0
train,1,211,105,20338609,A Prairie Home CompanionÂ ,19655,8,280,English,PG13,10000000,2006,6.8,2.35,0,1,Comedy,3,1,0
train,0,14,123,18272447,Sugar HillÂ ,3119,1,35,English,R,10000000,1993,5.9,1.85,5,1,Drama,2,0,0
train,1,54,107,13751459.36960076,Invasion U.S.A.Â ,6143,1,90,English,R,10000000,1985,5.3,1.85,3,2,Action,2,0,0
train,1,55,112,17378977,Roll BounceÂ ,5585,0,75,English,PG13,17627006.497817855,2005,6,2.35,1,7,Comedy,4,0,0
train,1,179,93,17096053,RushmoreÂ ,134458,2,640,English,R,9000000,1998,7.7,2.35,4,7,Comedy,2,1,0
train,1,221,97,21371425,SkylineÂ ,76199,0,944,English,PG13,10000000,2010,4.4,2.35,0,2,Action,3,0,0
train,1,73,101,17655201,Kit Kittredge: An American GirlÂ ,4719,1,24,English,G,10000000,2008,6.7,1.85,2,1,Drama,2,0,0
train,1,65,100,16247775,The Perfect ManÂ ,23527,3,104,English,PG,25000000,2005,5.5,1.85,2,2,Comedy,3,0,0
train,1,23,129,16153600,Mo' Better BluesÂ ,8295,1,30,English,R,10000000,1990,6.5,1.85,1,16,Drama,3,1,0
train,1,63,81,16033556,Kung Pow: Enter the FistÂ ,37901,1,518,English,PG13,10000000,2002,6.2,2.35,2,3,Action,2,0,0
train,1,132,96,16667084,TremorsÂ ,90070,0,248,English,PG13,11000000,1990,7.1,1.85,0,3,Comedy,3,0,0
train,1,191,84,15417771,Wrong TurnÂ ,87494,1,540,English,R,12600000,2003,6.1,1.85,0,1,Horror,2,0,0
train,1,91,110,15156200,The CorruptorÂ ,15358,2,131,English,R,30000000,1999,6,2.35,3,3,Action,5,0,0
train,1,368,130,21589307,MudÂ ,135286,1,261,English,PG13,10000000,2012,7.4,2.35,2,3,Drama,1,2,0
train,1,89,84,20339754,Reno 911!: MiamiÂ ,23928,2,73,English,R,10000000,2007,5.9,1.85,3,1,Comedy,2,1,0
train,1,83,106,28873374,One Direction: This Is UsÂ ,22161,11,68,English,PG,10000000,2013,4.1,1.85,1,2,Documentary,2,0,0
train,1,83,89,15102127,"The Goods: Live Hard, Sell HardÂ ",17790,5,59,English,R,14240923.680703096,2009,5.8,1.85,2,1,Comedy,1,0,0
train,1,33,76,13684949,Hey Arnold! The MovieÂ ,4564,0,43,English,PG,3000000,2002,5.9,1.85,1,1,Adventure,4,0,0
train,1,191,96,12570442,The MatadorÂ ,40514,0,234,English,R,10000000,2005,6.8,2.35,1,2,Comedy,4,1,0
